date,RSI_14D,PE_RATIO,PX_TO_BOOK_RATIO,BEST_EPS,WACC_COST_EQUITY,MOV_AVG_30D,EBITDA_MARGIN,NET_DEBT_PER_SHARE,NORMALIZED_ACCRUALS_CF_METHOD,VOLATILITY_90D,RSI_14D_no-fees,PE_RATIO_no-fees,PX_TO_BOOK_RATIO_no-fees,BEST_EPS_no-fees,WACC_COST_EQUITY_no-fees,MOV_AVG_30D_no-fees,EBITDA_MARGIN_no-fees,NET_DEBT_PER_SHARE_no-fees,NORMALIZED_ACCRUALS_CF_METHOD_no-fees,VOLATILITY_90D_no-fees,sequential,zscore_simple,zscore_weighted
2004-10-29,0.031408096316656316,-0.31835156965786954,0.04993435216110205,-0.12059072403762985,0.12905225675957904,-0.025278708057478113,0.028425778164456524,-0.05016063420358216,0.10716010360315782,0.07549973395385773,0.047665042506419855,-0.2637930896927352,0.11157958087002895,-0.10754916136255616,0.16073115854851797,-0.00995580639482562,0.03882653821034468,-0.03852693095726395,0.12034021645450704,0.09697291045317309,0.1549796822058508,0.3357753494115132,0.06045468846041989
2004-11-30,0.03447058902046506,-0.3383708453778452,0.0827615418555404,-0.12078790405118094,0.15323479357668157,-0.04684970206621776,0.026735674904496423,-0.06117023892683757,0.11283189767152711,0.05738444977637775,0.05128851957828591,-0.28083921812445134,0.14770496861374513,-0.10730747848789603,0.18687098395181995,-0.03110550092459407,0.037241419620018146,-0.04956795159200733,0.12597562740251084,0.07961843963068316,0.16267534504163766,0.3478110797606943,0.06851784810982786
2004-12-31,0.04556718543887131,-0.3374032124802104,0.09046090212977545,-0.13891787550681203,0.16985318560214896,-0.04878198725701394,0.03735631724847484,-0.07553262780310588,0.13392776443208165,0.05074852639175227,0.062827822623929,-0.2767624242778469,0.15806925878778805,-0.1254183150564504,0.2053140904180651,-0.03247891324555824,0.04796061842426298,-0.06368902951655811,0.14848977510068864,0.07328411249700849,0.14375902418764058,0.35901258647720546,0.06852371226682469
2005-01-31,0.06761808311260245,-0.34381880697476,0.12558563973370218,-0.12622946221231848,0.18015712441983336,-0.06932718550439546,0.04812534831669179,-0.06557834737109822,0.14776246876930466,0.08258168786685252,0.08518696811974101,-0.28094226392718397,0.19667266343819717,-0.11223789423816674,0.21758885344745818,-0.05260207739021974,0.058842937912462645,-0.053793973000590085,0.16225589155477443,0.1057209453663011,0.16094743339351747,0.3430542916260794,0.06964632132733901
2005-02-28,0.08771799745212977,-0.3589061850670848,0.13977813963905783,-0.1312125032053061,0.20293618949588335,-0.0791368733039587,0.032818386426704954,-0.06616229586568334,0.17449221239549073,0.10960572614928554,0.10586534686976762,-0.29219375280266424,0.2138081979997369,-0.11676733763408959,0.24208078552301923,-0.0619909938409272,0.043493858966375074,-0.05441770242568464,0.1890705142809963,0.13334698543680068,0.13275665926089916,0.361249844041616,0.09399973940364191
2005-03-31,0.09219476655586475,-0.37424954650490583,0.12282090459977432,-0.1355707094239938,0.22576108820843097,-0.08691947600900017,0.02571601583010314,-0.05789969981346293,0.17992832021138097,0.11733628603488729,0.11088249928571077,-0.3046717658504259,0.20003058353902664,-0.12112701194337028,0.26744033119466076,-0.06912605870897176,0.037573168143647015,-0.044655200711510204,0.19666273679153712,0.14149995841080537,0.13404331808025788,0.372578262352538,0.10663900005764657
2005-04-29,0.06036020244937833,-0.3210143796574021,0.12969418739775895,-0.13003724874500974,0.22915452398922848,-0.0907236948450584,0.011313421288880587,-0.03464643879073026,0.18930993136878435,0.11506966440462185,0.07929623017762427,-0.24744581277355554,0.20948440024367582,-0.11562385694659846,0.27357289300357374,-0.07243588669402301,0.02333732105919626,-0.021366841959411055,0.20608499502399305,0.13962416201604436,0.13520168756555762,0.3711154139091308,0.12260572994944724
2005-05-31,0.06974782004565327,-0.3072475239090856,0.10133498161998425,-0.12425786601411136,0.21616419514762933,-0.0949349076186676,0.03140906703682424,-0.042636526601026646,0.19147438348523943,0.09604799354881316,0.08910372561008317,-0.23356073230291866,0.18362117152554863,-0.10967172552414908,0.26224018455788506,-0.07582569825962757,0.04340025174016765,-0.02938783021542525,0.2083469943201208,0.12115611218644179,0.1380756503539183,0.3655017271595368,0.132587109224913
2005-06-30,0.08900214660482517,-0.2916612197209305,0.09328793860286191,-0.1336633626892636,0.20114720288705523,-0.09246893266642339,0.053489770724721386,-0.057154719349341326,0.1924503772111583,0.12139311837477801,0.109081965692674,-0.2142294443007266,0.17795914100561033,-0.11861587218544849,0.24900415598355635,-0.0729512436386885,0.0659054415027275,-0.04366297291300278,0.21011287355078614,0.14719969492994478,0.1272469172316964,0.3834514253327063,0.15794162265558434
2005-07-29,0.11467494336490358,-0.3115623893771809,0.08957326795039017,-0.13490462536347575,0.17880214031467356,-0.09731696607131152,0.048020621624723994,-0.06735945772479972,0.20213700256028766,0.14891490565858562,0.135796468769506,-0.23346093397712295,0.1764347717090294,-0.11941833959569978,0.22787927740272518,-0.07723033539880639,0.06039340449677938,-0.053908220311747135,0.21975258494452493,0.17603886787692102,0.1318726294210833,0.4294949845660941,0.15787948892328857
2005-08-31,0.12414293061003548,-0.3254840648431377,0.1124702849814451,-0.12918188267761707,0.20152342388003813,-0.08087520024659779,0.054097858061075546,-0.06311235534926757,0.18267181958127243,0.15882030935339303,0.14569014948564882,-0.2459087123734639,0.20190565448719944,-0.11327732851002338,0.25287880062895074,-0.06049879124377376,0.06646052343450812,-0.04967067424301574,0.20040508905055665,0.18744291530840668,0.11624713247423875,0.43609794354239684,0.15812160242682044
2005-09-30,0.11841670289306065,-0.3248973436720545,0.10461684871425724,-0.14626256062891901,0.21188569035755894,-0.09449713294740161,0.030973446854172745,-0.058751102204020335,0.18624081579156845,0.15024706311338973,0.14024348881893106,-0.2414143000409827,0.19643991952229936,-0.1299066609460458,0.26517246097763325,-0.07379739279188381,0.0434165278744625,-0.04433615284549028,0.20555748165429205,0.18023356782745997,0.09425333655327635,0.41879068465115865,0.19580411031538086
2005-10-31,0.10773890770125968,-0.30225924186131664,0.12005650866547304,-0.13969954474835977,0.24943169580689617,-0.08537434217329927,0.046470784710553506,-0.058892198095095154,0.18918185256470826,0.14800401366039226,0.1300777768010482,-0.21505580406217364,0.21410849067785798,-0.12338142543569301,0.3049962969482219,-0.06390724963784453,0.05896018953693705,-0.04443349439374632,0.20854919082386694,0.17912868259023534,0.10410829643863037,0.40596981531691184,0.21155927755883386
2005-11-30,0.09757442981836911,-0.29627843721211805,0.11802282809201055,-0.15571107034772882,0.25140982494369196,-0.09462094432717234,0.05043067407012926,-0.055587881027733904,0.19972626977188346,0.1439521416360134,0.12072295997719892,-0.20526092927993772,0.2152962554866937,-0.13913042253582827,0.30840841875735137,-0.07276266408830777,0.06290283270281474,-0.04102194111569646,0.21907474287211512,0.17587848082276408,0.08897301505786144,0.42798100723142773,0.23206911521848422
2005-12-30,0.0797753612432545,-0.31222162903748546,0.09651103714109807,-0.1317561192879346,0.23757978427620663,-0.09590850943639721,0.0659367169068017,-0.04587105017611014,0.18008348834557622,0.13646788553537267,0.10307047594449198,-0.21751495427476208,0.19613365358721419,-0.11471965240759677,0.29654660017288154,-0.07350154133354977,0.07852509819783068,-0.03090703872109478,0.19991019530939658,0.16907298199505844,0.054241134151598445,0.4159327124679492,0.2230063375251002
2006-01-31,0.045638939883197546,-0.30323039812639163,0.0964956718702781,-0.14467519582497013,0.24312984438869767,-0.10585939370491468,0.01593043765683238,-0.04796996629530814,0.19814300373424099,0.11332149104840758,0.06959681494477045,-0.20536260514855856,0.19879034890358713,-0.12731651990673087,0.3037635828083309,-0.08291367906670491,0.028464122693682918,-0.03292384165958782,0.21805805781655566,0.1469718964246558,0.0334267106307762,0.4052698418275678,0.23590244999566284
2006-02-28,0.03586546324538254,-0.29924557499364074,0.11474491350103644,-0.14431207218336556,0.2910095020692123,-0.12179553652281692,0.00046797207441596697,-0.07297714859070503,0.23001915584501684,0.13522582927730825,0.06038092169717221,-0.1978735371067832,0.21974235735203893,-0.12691693833977416,0.3523261840103924,-0.09856461480647889,0.013096280549778565,-0.05797324674305169,0.2498853112416768,0.16998111457877887,0.04516345178086154,0.40375500815167276,0.27214088643798373
2006-03-31,0.028904205379378572,-0.3126564651835681,0.09462308594328322,-0.1433877033481273,0.28597587370822436,-0.1174752794011557,-0.029068346199878515,-0.06044396258610957,0.25587797779302657,0.12447336279594179,0.053978613334343443,-0.20853275191615978,0.201983144923202,-0.12554154377621937,0.349238616975721,-0.09369117930539136,-0.015723800976217422,-0.04407826025644239,0.2777598213880044,0.1598730019757726,0.03359548372058304,0.3937239955160918,0.3005542510609005
2006-04-28,0.011663970610873646,-0.32736898833901196,0.11777579734463253,-0.14972221410869874,0.27550137857953355,-0.11706559075107605,-0.022047740362486357,-0.07809827692857338,0.234558167614454,0.12867833841380127,0.03724242761728077,-0.22204958504505032,0.2271875695568881,-0.13158540971570426,0.3401913559119827,-0.09256278210286287,-0.008722173072413117,-0.061750499874962186,0.2565403928519252,0.16485788408611995,0.012132462418512298,0.4020918988192774,0.3025003628188837
2006-05-31,-0.010715784820011294,-0.3080858840868064,0.10021214244186413,-0.15490117423050223,0.2730778300897676,-0.1246398772486906,-0.03218180592665589,-0.06059167778227956,0.24678427188635232,0.12197934809383529,0.015103489012726741,-0.1986688175071321,0.21194748063350632,-0.13656839120072453,0.3399030453928638,-0.09965237421526713,-0.018782526764409203,-0.044174277465882886,0.2688471286073675,0.15867383103055302,-0.004024909546397233,0.39166208662340973,0.30369850946492194
2006-06-30,-0.024195671929383815,-0.3484548611990711,0.09350121904873863,-0.14424350841482536,0.2703782406419536,-0.14496530996264184,-0.024370782764718497,-0.06767233294397676,0.21622478144379206,0.09827420981968203,0.002266200683074291,-0.23710769801589515,0.20827961475459192,-0.12566377832876338,0.3393688689078542,-0.11958768139811382,-0.010814003744504568,-0.0511106967710509,0.23921788782894043,0.13630978356369222,-0.022063869050524935,0.3928351600352491,0.3325170959573625
2006-07-31,-0.03878059759204207,-0.35301351379424406,0.08151277958442531,-0.13040915201993897,0.2870143471350063,-0.15050040842382695,-0.046714683752849116,-0.07039904076070205,0.19584297931213718,0.09205086164914555,-0.011382537926263777,-0.23951651139712984,0.1992305773884063,-0.11125663699695959,0.35722315842782804,-0.12445780192691185,-0.03314678480251795,-0.053826901451797145,0.21884824949717044,0.13170751122632066,-0.035514498321165364,0.37566309435326845,0.3283114167341929
2006-08-31,-0.008186390711724122,-0.3409581740754129,0.09085401196043683,-0.1197349198778492,0.2983630774197989,-0.1546091091280351,-0.02263725935458456,-0.07823309618734353,0.1862912344039452,0.11781269874458825,0.02034325038265561,-0.22352111503397468,0.20970383479791316,-0.09987328416435338,0.3699501808364133,-0.1276132155991777,-0.008934729115872418,-0.06168269207037009,0.20941102370416168,0.15997528045260606,-0.022007834808752954,0.3961366600970364,0.36983835742057863
2006-09-29,-0.017531513198263425,-0.3478393045973266,0.0992163296617995,-0.11039708857750558,0.30229977424365584,-0.13792740541673323,-0.026832960170695155,-0.0802933576568727,0.16636133054754249,0.13330378646214455,0.011919521871866129,-0.227505808246905,0.2207675182137162,-0.09009847044847945,0.3754566904471021,-0.1102533768948146,-0.012882617435717414,-0.06227559925227337,0.19074668232383754,0.1769647416885543,-0.04787230808651348,0.4157555033842235,0.3497589342062714
2006-10-31,-0.012435328976758024,-0.34045239199059,0.11747341931063453,-0.09288429982230861,0.30679467818642264,-0.15027678076320555,-0.04827802081889124,-0.08233360725622445,0.18374186244404572,0.14213908319726243,0.017714545174204357,-0.21618906463514725,0.24061678666994546,-0.07201852837110653,0.38067250267308195,-0.12216708739987696,-0.03435718021894871,-0.0643437145785389,0.2080949426086524,0.18730372985654184,-0.033678860178828623,0.4310742010862725,0.3591293451867196
2006-11-30,-0.015043001677398658,-0.3341949155857581,0.1685546271614425,-0.1105524869699499,0.29810119920079947,-0.16113959936533073,-0.046906939873131596,-0.06243657329042812,0.20302023546029374,0.1290385555295557,0.015938727163248824,-0.2100193398135524,0.2937146109948118,-0.08950907875719037,0.3725905536561883,-0.13250489696387704,-0.033006105502201996,-0.044304256893437796,0.22735143133573682,0.17593113694975143,0.010908716786048114,0.43872402081422995,0.35245307695660216
2006-12-29,0.013422792072302347,-0.35831889240283465,0.15672994852479932,-0.10951163097906452,0.3641754482733578,-0.1605433824849536,-0.05202887624939534,-0.04403634348080597,0.2747972951641743,0.14844682342451715,0.045831005713592256,-0.23062105059828647,0.28399986555816786,-0.087906659648057,0.4399911360844257,-0.13146789880040952,-0.03788958680606137,-0.025514371629848646,0.299639320286504,0.1963185909251854,0.07482802376391566,0.4796518870657618,0.3690768429815418
2007-01-31,0.005076182096754214,-0.37454057068033914,0.16538077428715792,-0.11133807152715647,0.3892912522169495,-0.17674430226480956,-0.056763138419023085,-0.03976533461570118,0.28679430035293374,0.14895406238414505,0.03897047175044613,-0.24345384715761492,0.29406205666618646,-0.08914678220030656,0.46579608766944525,-0.14739040508617618,-0.04266798825982693,-0.021285053755463197,0.31158804267009704,0.19778027017684663,0.06872302653769818,0.4923362021206052,0.40534643193665576
2007-02-28,0.016809977170942507,-0.37146782923099086,0.1895534382023066,-0.11142638365715288,0.39905564613202876,-0.18839314334555698,-0.06612694674121501,-0.024886674208428383,0.3086636504830211,0.1476017599111994,0.05166888301605477,-0.23822433277916122,0.32031401012828886,-0.08868348067262327,0.47662039447929283,-0.15837561510474968,-0.052030757884616266,-0.006405412264681288,0.33359360564060864,0.1970978945187458,0.09683467650714371,0.5287666379507008,0.42296807869695174
2007-03-30,0.030224011639094328,-0.3865845701720293,0.17115750443754865,-0.10459607114247367,0.40988455238596944,-0.19951704960840175,-0.06939681599394629,-0.015600421619429695,0.28153497407586975,0.15337648377518126,0.06638518360801139,-0.25025648435688175,0.3041734160345073,-0.08114764692151569,0.4887348454526264,-0.16894920680760717,-0.05477726551105935,0.003942398651931663,0.3079138806019019,0.20373630239938267,0.07078534419797461,0.5384633533357644,0.44007775065936516
2007-04-30,0.05980743419727496,-0.40128947289223327,0.1952020319515928,-0.10697257277875745,0.43286284326619956,-0.19371447083228927,-0.0935070511574729,0.009203347750893588,0.27060684631684884,0.16031820606778344,0.09698044195390707,-0.26346027829430085,0.33002682232785613,-0.08278508583863263,0.5133489402470178,-0.16233095169035086,-0.07892543039061406,0.028710342170753196,0.29694426252139583,0.2118918811344292,0.09885497014763939,0.5519710253318978,0.4331458075983582
2007-05-31,0.051755476587129756,-0.4171398207467807,0.2165627939034316,-0.12541582582136598,0.4222295740122701,-0.17215761140500602,-0.08314778955671079,0.021985062147672683,0.28292714180432643,0.17320240906917328,0.090074938401108,-0.2776129981757703,0.35384059207049395,-0.10065704056273894,0.5038895459211257,-0.14010436259182837,-0.06859462074625139,0.04146518276852609,0.3092334351600491,0.22558009102910792,0.08188761490432225,0.5440575738623368,0.4407304146608686
2007-06-29,0.09198855490283489,-0.43052405986147085,0.22329031810823205,-0.112141986249502,0.4322989507436303,-0.15858701735185957,-0.11323387994531858,0.04317256389817922,0.2716347002215016,0.1685446649482417,0.13164460765649344,-0.2872519735013871,0.3624866213437134,-0.08683067197681672,0.515038770336898,-0.1260031856582765,-0.09867480700771915,0.06309688388742771,0.2990222222398841,0.22144230632919934,0.08556728090877946,0.547509899842021,0.46160671230182854
2007-07-31,0.09283333887949452,-0.43798389435937074,0.24124883599496655,-0.11622832444112291,0.4465615778626293,-0.15804476258869105,-0.1428256134955384,0.05056079463365072,0.2899762510844155,0.1700413437779001,0.133526497563694,-0.293079463484897,0.3823733273438008,-0.0904042589453595,0.5299941669866475,-0.12507261022351895,-0.1282467573895393,0.07050380046944747,0.3173854133918075,0.22436604144077843,0.08873231518398816,0.5508058566159492,0.475996956746424
2007-08-31,0.05636082117033667,-0.45656388825286365,0.19764041329733084,-0.1297798179931581,0.41738384551783475,-0.1456013590104592,-0.12689647437730156,0.04837822655889604,0.31281371959487375,0.13719803692005061,0.09801359463625223,-0.3100353194966611,0.34082908201136913,-0.10359921541768619,0.5016947616715781,-0.1122438502249008,-0.11215169725387261,0.06835842390885814,0.34039742318311733,0.1925574728001324,0.06632107027517575,0.5224256370703242,0.4852142451600283
2007-09-28,0.09697419865886009,-0.4602942449668666,0.20805403849884893,-0.13865494119570854,0.4140963280627654,-0.13695224199033315,-0.13500821080739397,0.08614015767378777,0.32280808835160746,0.14754755630975722,0.13942012528422937,-0.3108426074075388,0.35369544785150947,-0.111827523728129,0.4997737215967228,-0.10327016878478953,-0.1201140746632298,0.10725504048463659,0.3517100377387113,0.20353803540389842,0.07552991703993796,0.5642087969882099,0.49752075858600975
2007-10-31,0.09619800375696383,-0.4562872238016601,0.2341637295061019,-0.165693909715792,0.46091895399760335,-0.08922895759447894,-0.12188706814088356,0.1147855297264775,0.336769951614877,0.15359867597842683,0.1400019461186207,-0.30429344790546725,0.3812630362711782,-0.13843209229608963,0.5468066805489958,-0.05497124076115199,-0.10687580531882457,0.1358818649652099,0.36565042085014576,0.2106964724252298,0.06018161287304667,0.5696024610472258,0.5337389081862725
2007-11-30,0.0878621714265258,-0.46012874365130213,0.24634096110400985,-0.18806202110289777,0.46843819707989465,-0.07566920166772181,-0.09958542646940155,0.12000649255261932,0.33861033893508347,0.13531149159698191,0.13288002847228295,-0.3051062031218602,0.39606298081463026,-0.1602533853946272,0.5548384997330464,-0.04082496680051972,-0.08448713701284201,0.14130792107566625,0.3675860043231661,0.19402498860972725,0.06656953455091186,0.5703391850050431,0.5537626597499617
2007-12-31,0.1061401426649328,-0.4718253821001257,0.2387381608868113,-0.18438152092544355,0.43815357957905704,-0.05445668924795372,-0.09838060244047704,0.10963624548054109,0.31002651457409147,0.15899831399289419,0.15211488872568138,-0.3141370609734487,0.3904720345506901,-0.15568801353725292,0.5251257085908465,-0.018648290364094544,-0.08297426141006055,0.1313660715448497,0.33950961005485664,0.21867224338971264,0.06997542956041508,0.5993526698979921,0.5662755092657893
