date,RSI_14D,PE_RATIO,PX_TO_BOOK_RATIO,BEST_EPS,WACC_COST_EQUITY,MOV_AVG_30D,EBITDA_MARGIN,NET_DEBT_PER_SHARE,NORMALIZED_ACCRUALS_CF_METHOD,VOLATILITY_90D,RSI_14D_no-fees,PE_RATIO_no-fees,PX_TO_BOOK_RATIO_no-fees,BEST_EPS_no-fees,WACC_COST_EQUITY_no-fees,MOV_AVG_30D_no-fees,EBITDA_MARGIN_no-fees,NET_DEBT_PER_SHARE_no-fees,NORMALIZED_ACCRUALS_CF_METHOD_no-fees,VOLATILITY_90D_no-fees,sequential,zscore_simple,zscore_weighted
2004-06-30,-0.023492621659361043,-0.007442880423704647,0.005171867345670742,-0.025091036265136354,-0.011500678936498782,-0.007540860722447609,0.015934789045020464,0.0005739368999580566,-0.03074660032459508,-0.015474953782270432,-0.022804463747365483,-0.004394104240892746,0.007757391053269013,-0.02465703087917452,-0.010678994626831508,-0.0070060990002646095,0.0161857488627705,0.0008240871421109873,-0.03014091634176846,-0.014920441972877395,-0.03375972809992692,0.017923234174807637,0.02131015447915279
2004-07-30,-0.01944548847602625,-0.008399191229979293,-0.0032482810590846456,-0.018185488672766363,0.015884712030639507,0.04042863866498163,0.008675446803030716,0.011978759123054013,-0.019787379628506685,0.006262798156207876,-0.018933233866820783,-0.004406205525762444,0.00023108260841735173,-0.017940157243075454,0.016530080484056665,0.04105491559031614,0.008704249826821912,0.012005964516639892,-0.019755872756270804,0.007070449715303135,-0.019288860454109477,0.02099848615717837,0.006708590321921667
2004-08-31,-0.03845613575118964,-0.01352161697275792,-0.02207577568127657,0.004653744237592303,0.01701723241169168,0.009541467556596532,0.013782286329684021,0.011313775251625535,-0.01265613333972163,0.005589504565397805,-0.03795037801271646,-0.009821194138597118,-0.018803284865143228,0.0049143967609162325,0.019388787905399524,0.010163457741888336,0.013936653697979494,0.01146707239322686,-0.01263502739442613,0.006395296539094503,0.0016480803948625278,-0.00011499458878653016,-0.007137589679159718
2004-09-30,0.034846612654666584,-0.027719197386756784,0.015532746283031518,0.00634773851939012,0.038123561585608284,0.0022040401559831786,0.01987621649277004,-0.012953968927797958,0.014629920591135818,0.019799133629026838,0.03515619706559949,-0.024308000522151568,0.018925985674083382,0.006770457080825916,0.04090122035957178,0.0026031671365548143,0.0204431055786055,-0.012072283289122306,0.015909636899076575,0.020619216846114216,0.023394944936288187,0.0045729147657388,0.025527075448519614
2004-10-29,-0.000629521723176955,-0.02212770167394705,0.014477436015757917,-0.0026395569961926747,0.007053871481274577,-0.008866984357985067,0.009899756028572055,-0.008402526262064513,0.03655951654043833,0.00372766648823588,-0.00018891289962901306,-0.020320886097786896,0.018283342868107316,-0.002354228476610541,0.009780705754204902,-0.008203513138698153,0.009886771187188368,-0.008414790867442557,0.03654531276303479,0.004311678843772391,0.005314863677890788,0.006139923826004557,-0.009950245817486814
2004-11-30,0.0030624927038087474,-0.02001927571997562,0.03282718969443835,-0.00019718001355108553,0.024182536817102522,-0.021570994008739644,-0.0016901032599601004,-0.011009604723255406,0.00567179406836929,-0.018115284177479977,0.0036234770718660547,-0.017046128431716177,0.03612538774371618,0.00024168287466013252,0.026139825403301984,-0.021149694529768448,-0.0015851185903265376,-0.011041020634743385,0.005635410948003801,-0.01735447082248994,0.00769566283578689,0.012035730349181116,0.008063159649407965
2004-12-31,0.01109659641840625,0.0009676328976347785,0.00769936027423505,-0.018129971455631094,0.016618392025467388,-0.0019322851907961798,0.010620642343978411,-0.014362388876268315,0.021095866760554548,-0.006635923384625483,0.01153930304564308,0.0040767938466044346,0.01036429017404291,-0.01811083656855438,0.01844310646624514,-0.0013734123209641694,0.010719198804244837,-0.01412107792455078,0.022514147698177805,-0.006334327133674666,-0.018916320853997082,0.01120150671651117,5.86415699682305e-06
2005-01-31,0.02205089767373114,-0.006415594494549634,0.03512473760392673,0.012688413294493557,0.010303938817684405,-0.020545198247381522,0.010769031068216951,0.009954280432007655,0.013834704337222989,0.03183316147510025,0.022359145495812013,-0.004179839649337061,0.03860340465040912,0.013180420818283661,0.0122747630293931,-0.020123164144661504,0.010882319488199663,0.009895056515968025,0.013766116454085806,0.03243683286929261,0.017188409205876887,-0.015958294851126063,0.0011226090605143263
2005-02-28,0.020099914339527312,-0.015087378092324785,0.014192499905355649,-0.004983040992987624,0.022779065076049997,-0.009809687799563243,-0.015306961889986835,-0.0005839484945851237,0.026729743626186082,0.02702403828243303,0.020678378750026614,-0.011251488875480262,0.017135534561539746,-0.004529443395922844,0.02449193207556105,-0.009388916450707458,-0.015349078946087572,-0.0006237294250945533,0.02681462272622187,0.02762604007049957,-0.028190774132618317,0.018195552415536567,0.024353418076302896
2005-03-31,0.004476769103734988,-0.015343361437820988,-0.016957235039283508,-0.004358206218687669,0.022824898712547604,-0.007782602705041465,-0.0071023705966018124,0.00826259605222041,0.005436107815890243,0.00773055988560174,0.005017152415943157,-0.012478013047761638,-0.013777614460710283,-0.004359674309280692,0.025359545671641517,-0.00713506486804456,-0.005920690822728062,0.009762501714174438,0.007592222510540826,0.008152972974004694,0.0012866588193587098,0.011328418310922005,0.012639260654004662
2005-04-29,-0.03183456410648643,0.05323516684750372,0.0068732827979846416,0.005533460678984043,0.0033934357807975032,-0.0038042188360582277,-0.014402594541222554,0.023253261022732667,0.00938161115740338,-0.0022666216302654266,-0.0315862691080865,0.05722595307687034,0.00945381670464919,0.0055031549967718175,0.006132561808912997,-0.003309827985051257,-0.014235847084450755,0.02328835875209915,0.009422258232455925,-0.001875796394761025,0.0011583694852997442,-0.0014628484434072025,0.01596672989180068
2005-05-31,0.009387617596274954,0.013766855748316466,-0.02835920577777471,0.0057793827308983865,-0.012990328841599135,-0.0042112127736092,0.020095645747943654,-0.007990087810296385,0.002164452116455079,-0.019021670855808685,0.009807495432458901,0.013885080470636885,-0.025863228718127185,0.005952131422449387,-0.011332708445688703,-0.0033898115656045558,0.020062930680971394,-0.008020988256014196,0.002261999296127755,-0.018468049829602574,0.002873962788360683,-0.0056136867495939595,0.009981379275465767
2005-06-30,0.0192543265591719,0.015586304188155077,-0.008047043017122332,-0.009405496675152242,-0.015016992260574102,0.00246597495224421,0.022080703687897153,-0.01451819274831468,0.0009759937259188681,0.025345124825964845,0.019978240082590824,0.019331288002192068,-0.005662030519938296,-0.008944146661299408,-0.01323602857432872,0.002874454620939059,0.02250518976255984,-0.014275142697577525,0.0017658792306653529,0.02604358274350299,-0.010828733122221892,0.017949698173169472,0.02535451343067132
2005-07-29,0.025672796760078415,-0.019901169656250387,-0.0037146706524717396,-0.0012412626742121374,-0.02234506257238167,-0.0048480334048881316,-0.005469149099997392,-0.010204738375458391,0.009686625349129382,0.027521787283807615,0.02671450307683198,-0.019231489676396353,-0.0015243692965809172,-0.0008024674102512924,-0.021124878580831168,-0.004279091760117877,-0.005512037005948114,-0.010245247398744356,0.0096397113937388,0.02883917294697625,0.004625712189386899,0.046043559233387786,-6.213373229577851e-05
2005-08-31,0.009467987245131903,-0.013921675465956775,0.022897017031054935,0.005722742685858668,0.022721283565364583,0.01644176582471373,0.006077236436351554,0.004247102375532155,-0.019465182979015234,0.00990540369480742,0.00989368071614282,-0.012447778396340951,0.02547088277817004,0.0061410110856764,0.024999523226225583,0.016731544155032627,0.0060671189377287426,0.004237546068731399,-0.019347495893968295,0.01140404743148565,-0.015625496946844553,0.006602958976302739,0.00024211350353185723
2005-09-30,-0.005726227716974827,0.0005867211710832432,-0.00785343626718786,-0.017080677951301936,0.010362266477520823,-0.013621932700803828,-0.0231244112069028,0.004361253145247233,0.0035689962102960146,-0.008573246240003312,-0.0054466606667177425,0.004494412332481226,-0.005465734964900083,-0.016629332436022416,0.012293660348682518,-0.013298601548110054,-0.023043995560045615,0.005334521397525459,0.005152392603735408,-0.0072093474809467005,-0.0219937959209624,-0.0173072588912382,0.03768250788856044
2005-10-31,-0.010677795191800975,0.022638101810737846,0.015439659951215812,0.006563015880559235,0.03754600544933722,0.009122790774102347,0.015497337856380761,-0.0001410958910748189,0.0029410367731397963,-0.0022430494529974768,-0.01016571201788287,0.02635849597880904,0.017668571155558616,0.006525235510352792,0.03982383597058862,0.009890143154039289,0.015543661662474551,-9.734154825603858e-05,0.002991709169574891,-0.0011048852372246183,0.009854959885354023,-0.01282086933424683,0.015755167243452987
2005-11-30,-0.010164477882890564,0.005980804649198566,-0.0020336805734624906,-0.016011525599369053,0.0019781291367957955,-0.009246602153873074,0.003959889359575754,0.003304317067361246,0.010544417207175208,-0.004051872024378859,-0.00935481682384928,0.00979487478223593,0.0011877648088357354,-0.015748997100135272,0.0034121218091294724,-0.008855414450463239,0.003942643165877698,0.0034115532780498604,0.01052555204824818,-0.0032502017674712544,-0.015135281380768927,0.022011191914515896,0.02050983765965036
2005-12-30,-0.01779906857511461,-0.015943191825367433,-0.021511790950912477,0.02395495105979422,-0.013830040667485326,-0.0012875651092248662,0.015506042836672434,0.009716830851623767,-0.019642781426307244,-0.007484256100640706,-0.01765248403270695,-0.012254024994824357,-0.019162601899479534,0.024410770128231514,-0.011861818584469816,-0.0007388772452420096,0.015622265495015945,0.01011490239460168,-0.019164547562718542,-0.0068054988277056385,-0.034731880906262995,-0.012048294763478535,-0.009062777693384018
2006-01-31,-0.03413642136005696,0.008991230911093807,-1.536527081997391e-05,-0.012919076537035543,0.00555006011249104,-0.009950884268517472,-0.05000627924996932,-0.002098916119198005,0.018059515388664765,-0.02314639448696509,-0.03347366099972153,0.012152349126203534,0.0026566953163729493,-0.012596867499134107,0.00721698263544935,-0.009412137733155142,-0.050060975504147766,-0.0020168029384930383,0.01814786250715908,-0.02210108557040263,-0.020814423520822245,-0.01066287064038142,0.012896112470562625
2006-02-28,-0.009773476637815005,0.003984823132750871,0.01824924163075834,0.0003631236416045819,0.047879657680514595,-0.01593614281790225,-0.015462465582416412,-0.025007182295396883,0.03187615211077585,0.021904338228900685,-0.009215893247598236,0.0074890680417753555,0.02095200844845179,0.00039958156695671376,0.048562601202061496,-0.015650935739773986,-0.015367842143904353,-0.02504940508346387,0.03182725342512112,0.023009218154123073,0.011736741150085342,-0.0015148336758950415,0.03623843644232089
2006-03-31,-0.006961257866003968,-0.013410890189927346,-0.02012182755775322,0.0009243688352382484,-0.0050336283609879115,0.004320257121661227,-0.029536318274294482,0.012533186004595465,0.025858821948009758,-0.010752466481366468,-0.006402308362828769,-0.010659214809376552,-0.01775921242883694,0.0013753945635547812,-0.003087567034671366,0.0048734355010875245,-0.028820081525995987,0.0138949864866093,0.027874510146327622,-0.010108112603006283,-0.011567968060278502,-0.010031012635580972,0.028413364622916756
2006-04-28,-0.017240234768504926,-0.014712523155443876,0.023152711401349314,-0.006334510760571416,-0.010474495128690822,0.00040968865007964816,0.00702060583739216,-0.017654314342463815,-0.02131981017857258,0.004204975617859492,-0.016736185717062674,-0.013516833128890545,0.025204424633686117,-0.006043865939484902,-0.009047261063738312,0.001128397202528492,0.0070016279038043056,-0.0176722396185198,-0.021219428536079214,0.004984882110347378,-0.021463021302070742,0.008367903303185653,0.0019461117579832148
2006-05-31,-0.02237975543088494,0.019283104252205543,-0.0175636549027684,-0.005178960121803494,-0.0024235484897659337,-0.007574286497614553,-0.010134065564169535,0.017506599146293822,0.012226104271898325,-0.006698990319965993,-0.02213893860455403,0.023380767537918193,-0.01524008892338178,-0.004982981485020271,-0.00028831051911887284,-0.007089592112404258,-0.010060353691996086,0.0175762224090793,0.012306735755442291,-0.006184053055566928,-0.01615737196490953,-0.010429812195867721,0.0011981466460382617
2006-06-30,-0.013479887109372521,-0.040368977112264684,-0.0067109233931254945,0.010657665815676873,-0.002699589447814005,-0.020325432713951243,0.007811023161937396,-0.007080655161697209,-0.03055949044256027,-0.023705138274153256,-0.01283728832965245,-0.03843888050876305,-0.003667865878914406,0.010904612871961154,-0.0005341764850095819,-0.01993530718284669,0.007968523019904635,-0.006936419305168015,-0.029629240778427057,-0.022364047466860805,-0.0180389595041277,0.0011730734118393892,0.02881858649244058
2006-07-31,-0.01458492566265825,-0.004558652595172977,-0.011988439464313324,0.01383435639488639,0.016636106493052708,-0.005535098461185103,-0.02234390098813062,-0.0027267078167253003,-0.02038180213165489,-0.006223348170536478,-0.013648738609338068,-0.002408813381234701,-0.00904903736618562,0.014407141331803791,0.017854289519973796,-0.004870120528798028,-0.022332781058013382,-0.002716204680746242,-0.02036963833177,-0.004602272337371573,-0.013450629270640429,-0.017172065681980642,-0.004205679223169629
2006-08-31,0.030594206880317946,0.012055339718831153,0.009341232376011522,0.010674232142089762,0.011348730284792604,-0.004108700704208164,0.024077424398264557,-0.007834055426641479,-0.009551744908191977,0.025761837095442698,0.03172578830891939,0.01599539636315517,0.010473257409506845,0.011383352832606202,0.012727022408585226,-0.00315541367226585,0.024212055686645535,-0.007855790618572944,-0.00943722579300877,0.02826776922628542,0.01350666351241241,0.020473565743767977,0.041526940686385745
2006-09-29,-0.009345122486539303,-0.006881130521913697,0.00836231770136267,0.009337831300343637,0.003936696823856967,0.01668170371130186,-0.004195700816110596,-0.0020602614695291663,-0.019929903856402715,0.0154910877175563,-0.00842372851078948,-0.00398469321293032,0.011063683415803048,0.009774813715873937,0.00550650961068882,0.01735983870436312,-0.003947888319844996,-0.0005929071819032808,-0.018664341380324134,0.01698946123594826,-0.025864473277760522,0.019618843287187077,-0.02007942321430723
2006-10-31,0.005096184221505401,0.007386912606736587,0.01825708964883503,0.01751278875519697,0.004494903942766824,-0.012349375346472327,-0.021445060648196082,-0.0020402495993517462,0.017380531896503244,0.008835296735117881,0.005795023302338227,0.011316743611757746,0.019849268456229256,0.01807994207737292,0.005215812225979836,-0.01191371050506236,-0.02147456278323129,-0.0020681153262655273,0.017348260284814884,0.010338988167987524,0.014193447907684856,0.015318697702048963,0.009370410980448142
2006-11-30,-0.002607672700640634,0.006257476404831933,0.05108120785080798,-0.017668187147641286,-0.008693478985623187,-0.010862818602125176,0.001371080945759641,0.01989703396579633,0.019278373016248004,-0.013100527667706724,-0.0017758180109555335,0.006169724821594873,0.053097824324866295,-0.017490550386083836,-0.008081949016893632,-0.01033780956400008,0.0013510747167467148,0.020039457685101097,0.019256488727084423,-0.011372592906790411,0.04458757696487674,0.007649819727957488,-0.0066762682301173895
2006-12-29,0.028465793749701006,-0.024123976817076575,-0.011824678636643202,0.001040855990885381,0.06607424907255832,0.0005962168803771359,-0.0051219363762637395,0.01840022980962215,0.07177705970388056,0.01940826789496143,0.029892278550343432,-0.020601710784734092,-0.009714745436643937,0.0016024191091333836,0.06740058242823738,0.001036998163467532,-0.004883481303859374,0.01878988526358915,0.07228788895076713,0.02038745397543395,0.06391930697786755,0.04092786625153181,0.016623766024939625
2007-01-31,-0.008346609975548133,-0.016221678277504467,0.0086508257623586,-0.0018264405480919385,0.02511580394359169,-0.016200919779855973,-0.004734262169627749,0.004271008865104793,0.01199700518875945,0.0005072389596279085,-0.006860533963146127,-0.012832796559328459,0.010062191108018599,-0.0012401225522495618,0.02580495158501953,-0.015922506285766656,-0.004778401453765551,0.004229317874385449,0.011948722383593069,0.0014616792516612305,-0.006104997226217469,0.012684315054843395,0.036269588955113966
2007-02-28,0.011733795074188293,0.0030727414493482885,0.0241726639151487,-8.831212999641576e-05,0.00976439391507926,-0.01164884108074742,-0.009363808322191929,0.014878660407272795,0.021869350130087315,-0.001352302472945645,0.012698411265608639,0.005229514378453715,0.02625195346210241,0.0004633015276832874,0.010824306809847601,-0.010985210018573487,-0.009362769624789338,0.014879641490781909,0.02200556297051159,-0.0006823756581008373,0.02811164996944553,0.036430435830095614,0.01762164676029596
2007-03-30,0.013414034468151821,-0.015116740941038452,-0.01839593376475796,0.006830312514679207,0.010828906253940698,-0.01112390626284477,-0.0032698692527312716,0.009286252588998688,-0.02712867640715135,0.0057747238639818815,0.014716300591956624,-0.01203215157772054,-0.01614059409378157,0.007535833751107585,0.01211445097333358,-0.010573591702857495,-0.0027465076264430836,0.010347810916612951,-0.025679725038706767,0.006638407880636885,-0.026049332309169098,0.009696715385063656,0.0171096719624134
2007-04-30,0.029583422558180632,-0.014704902720203986,0.024044527514044137,-0.0023765016362837788,0.02297829088023012,0.005802578776112479,-0.024110235163526617,0.024803769370323282,-0.010928127759020918,0.0069417222926021725,0.030595258345895666,-0.013203793937419092,0.025853406293348827,-0.001637438917116943,0.024614094794391406,0.006618255117256309,-0.024148164879554707,0.024767943518821535,-0.01096961808050604,0.008155578735046524,0.028069625949664785,0.013507671996133383,-0.006931943061006966
2007-05-31,-0.008051957610145207,-0.015850347854547423,0.021360761951838815,-0.018443253042608534,-0.010633269253929406,0.021556859427283262,0.010359261600762122,0.012781714396779095,0.012320295487477616,0.012884203001389854,-0.00690550355279906,-0.014152719881469409,0.023813769742637825,-0.017871954724106305,-0.009459394325892196,0.02222658909852249,0.010330809644362678,0.0127548405977729,0.012289172638653242,0.01368820989467873,-0.016967355243317127,-0.007913451469561034,0.007584607062510379
2007-06-29,0.04023307831570514,-0.013384239114690149,0.00672752420480044,0.01327383957186398,0.010069376731360182,0.01357059405314646,-0.030086090388607795,0.021187501750506536,-0.011292441582824806,-0.0046577441209316,0.041569669255385445,-0.009638975325616812,0.008646029273219433,0.013826368585922217,0.011149224415772412,0.014101176933551857,-0.03008018626146776,0.02163170111890161,-0.010211212920164947,-0.004137784699908591,0.0036796660044572066,0.0034523259796842764,0.020876297640959943
2007-07-31,0.000844783976659623,-0.00745983449789989,0.017958517886734488,-0.004086338191620912,0.014262627118998996,0.0005422547631685204,-0.029591733550219813,0.007388230735471499,0.018341550862913863,0.001496678829658411,0.0018818899072005693,-0.005827489983509879,0.019886706000087427,-0.0035735869685427774,0.014955396649749425,0.0009305754347575541,-0.02957195038182016,0.007406916582019769,0.018363191151923364,0.0029237351115790986,0.0031650342752087036,0.00329595677392815,0.014390244444595473
2007-08-31,-0.03647251770915785,-0.01857999389349293,-0.04360842269763572,-0.0135514935520352,-0.02917773234479453,0.01244340357823184,0.015929139118236846,-0.0021825680747546844,0.022837468510458234,-0.03284330685784946,-0.035512902927441775,-0.016955856011764074,-0.041544245332431666,-0.013194956472326685,-0.0282994053150694,0.012828759998618152,0.016095060135666694,-0.0021453765605893294,0.023012009791309827,-0.03180856864064603,-0.022411244908812418,-0.028380219545624988,0.009217288413604294
2007-09-28,0.04061337748852342,-0.0037303567140029685,0.010413625201518095,-0.008875123202550423,-0.0032875174550693123,0.008649117020126058,-0.008111736430092421,0.037761931114891734,0.009994368756733686,0.010349519389706609,0.041406530647977134,-0.0008072879108776999,0.012866365840140332,-0.008228308310442817,-0.0019210400748553048,0.008973681440111259,-0.00796237740935719,0.03889661657577845,0.011312614555593972,0.010980562603766019,0.009208846764762208,0.04178315991788567,0.012306513425981453
2007-10-31,-0.0007761949018962565,0.004007021165206487,0.026109691007252973,-0.027038968520083487,0.04682262593483793,0.04772328439585422,0.013121142666510422,0.02864537205268973,0.013961863263269557,0.006051119668669605,0.0005818208343913514,0.006549159502071501,0.027567588419668724,-0.026604568567960632,0.047032958952273,0.04829892802363754,0.01323826934440523,0.02862682448057331,0.013940383111434473,0.007158437021331362,-0.015348304166891282,0.005393664059015837,0.03621814960026273
2007-11-30,-0.008335832330438026,-0.003841519849642039,0.012177231597907963,-0.02236811138710576,0.007519243082291287,0.013559755926757122,0.022301641671482006,0.005220962826141817,0.0018403873202064852,-0.0182871843814449,-0.0071219176463377665,-0.0008127552163929713,0.014799944543452064,-0.021821293098537545,0.008031819184050625,0.014146273960632276,0.02238866830598256,0.005426056110456337,0.0019355834730203358,-0.016671483815502534,0.006387921677865185,0.0007367239578173618,0.020023751563689268
