date,benchmark,RSI_14D,PE_RATIO,PX_TO_BOOK_RATIO,BEST_EPS,WACC_COST_EQUITY,MOV_AVG_30D,EBITDA_MARGIN,NET_DEBT_PER_SHARE,NORMALIZED_ACCRUALS_CF_METHOD,VOLATILITY_90D,RSI_14D_no-fees,PE_RATIO_no-fees,PX_TO_BOOK_RATIO_no-fees,BEST_EPS_no-fees,WACC_COST_EQUITY_no-fees,MOV_AVG_30D_no-fees,EBITDA_MARGIN_no-fees,NET_DEBT_PER_SHARE_no-fees,NORMALIZED_ACCRUALS_CF_METHOD_no-fees,VOLATILITY_90D_no-fees,sequential,zscore_simple,zscore_weighted
2003-12-31,0.3151607853690374,0.5159816970239898,0.15714569037947154,0.3235609250228804,0.19347002652835482,0.2949515383742102,0.18218362990640571,0.21254981123230965,0.2406403253297436,0.4986625606703069,0.20779407522307988,0.5267347912323691,0.18155045698465913,0.35585375073120545,0.2041235420671177,0.31154146500512264,0.19175966497938957,0.2210801857679101,0.2503803504061654,0.508769043057501,0.22343160904660045,0.4765225839726563,0.5577226064690203,0.3431080282203568
2004-01-30,0.3724086128496092,0.6203346123990158,0.24421006528311068,0.36379337375069953,0.2641518015978592,0.37535887485680597,0.22456995983153433,0.2365573924032384,0.28465613334383316,0.6492205024008548,0.28560651728051334,0.6313968727520066,0.2726814470763119,0.39999026387626685,0.2752630246565399,0.3944472951084693,0.23481820308809775,0.24508776693883885,0.29439615842025496,0.659326984788049,0.3019118511718487,0.5982668005950309,0.6192868949810254,0.42080160659277566
2004-02-27,0.40554302431891626,0.6337830527628221,0.24016324547634696,0.41995348345566025,0.3102952739267447,0.38425073072516835,0.25888883531353085,0.25013364956043005,0.32824103986392844,0.6844600836566593,0.2784894693339224,0.6454967131636058,0.27263443923819575,0.4571047718340788,0.3214064969854254,0.4033391509768317,0.2695408063591724,0.2586640240960305,0.33798106494035024,0.6945665660438535,0.2951969544640589,0.6307825802912219,0.6559398619346484,0.45092680406613955
2004-03-31,0.3949523144064172,0.6079015325857017,0.23838905914809272,0.40262504477376876,0.28642895399863616,0.3666885488679874,0.24824748553403733,0.24244052721451825,0.32489360961099806,0.6499570783457107,0.29441907384809335,0.6207314725055373,0.2726366996054584,0.44291165070017346,0.29754017705731683,0.3883697731129879,0.25928488256023485,0.25219939442564565,0.3355541810741536,0.6614812193167868,0.31164872491413353,0.594571550631095,0.6543784800314938,0.42318929560522084
2004-04-30,0.4170785173292066,0.6146382011807373,0.2239166167163369,0.4136873505834656,0.30516961920791896,0.3601146413760778,0.24805972579146326,0.2761692770231884,0.3467941362095273,0.623481046639186,0.29988567554473206,0.6280072948300421,0.2621221991719686,0.4569325533259505,0.31628084226659964,0.3825929403633444,0.25987776810977115,0.2859281442343158,0.35745470767268284,0.6350051876102621,0.31738126576705,0.6408885273469541,0.6962097167828672,0.4488134651271717
2004-05-31,0.39399868457773246,0.5379094936579638,0.20422916664783294,0.38283361228899226,0.28962088128749863,0.35172387805146155,0.24673207198043412,0.2702205727946517,0.31493410737205396,0.576710676449913,0.2789805676530146,0.5516856634062438,0.2443457003476794,0.428960963372797,0.3007321043461793,0.3751363227422991,0.25910405578825896,0.2799794400057791,0.32559467883520954,0.5883456152088421,0.2968633551622923,0.6093090228070367,0.6642903647704598,0.4353767014143607
2004-06-30,0.42743720158006854,0.5535927407139899,0.2345609537821303,0.4169436123322827,0.2963258485831717,0.36446197516004497,0.2650571383022436,0.31221329710554385,0.3466284567470014,0.5849841092736306,0.281959630973546,0.5680549242568652,0.27785960717803304,0.4657459518785782,0.3078462831679255,0.3887906626562517,0.2779546364488512,0.32225352473535573,0.35756789280951295,0.5972579864353555,0.3003953197129755,0.6153116270525322,0.7142500355433127,0.49165192253433854
2004-07-30,0.40274040168378894,0.5040146032857458,0.19735668045821464,0.39326241670200734,0.25499975799309543,0.3643661741282081,0.2879636210588669,0.30318466997210897,0.336106702158895,0.5352117269698872,0.27772268106268394,0.5189910728800543,0.24452198335884062,0.44545935660901365,0.26678901492924234,0.3892506407105943,0.30149615755643533,0.31322489760192085,0.34704613822140656,0.5474856041316121,0.2969675473031565,0.5653344731730905,0.7118801217042344,0.47221738478868386
2004-08-31,0.3872293948818962,0.4464060731664748,0.1655719847332587,0.3585319421932972,0.24518496734308734,0.37171129963631666,0.28680026004637243,0.30614026378122017,0.3333807272833414,0.5035021051205177,0.27731155475374425,0.4618896613296243,0.21635307988664754,0.4139445913450131,0.25725061299194174,0.39890730724097034,0.3009606558668797,0.31631556409847406,0.344455236033295,0.5157759822822426,0.29736323517180074,0.5474579419335719,0.6971439939706585,0.44859991640456875
2004-09-30,0.4103295510718289,0.5081511269948595,0.16382359473000777,0.39418546620372374,0.2735454728783379,0.4268445353078642,0.3070911931020654,0.34423048790910366,0.3419922654499644,0.5449272994443707,0.31029069259239767,0.5239428801041205,0.2181041638293753,0.4530505828803208,0.2860174228699406,0.4568808020171351,0.3216445938804298,0.3549928033480023,0.3539674695345716,0.558502908256712,0.33116138997968836,0.5981395831324954,0.7238888490504297,0.4982377659829473
2004-10-29,0.426319165323573,0.5259617829881765,0.1595375834329617,0.4227302920886095,0.286193972406304,0.4459585863116634,0.3109793843187275,0.36696743092740663,0.3485892342093264,0.5998604325130962,0.3236077263494679,0.5421932291159193,0.2156819223895168,0.4854395282059918,0.2989406608525543,0.4787620755437817,0.32619230653239517,0.3777297463663053,0.3605644382939336,0.6134360413254375,0.34506174817444674,0.6221451175098883,0.745419524240693,0.5049291611637432
2004-11-30,0.46210155668653285,0.5710838103083336,0.18004481091839394,0.4864160758282061,0.3199821364970228,0.49585822744450075,0.3169057340859393,0.3929847445177332,0.37082582036451406,0.6474212640368546,0.32488053575539944,0.5878738949601369,0.23930818613366175,0.5525213919290193,0.3331405612723835,0.5307224601759966,0.33252983836670846,0.40388530542961143,0.38280102444912123,0.660996872849196,0.3470936088267991,0.6725419552871685,0.7917036525721456,0.5504448853227923
2004-12-31,0.48813105762125575,0.6126377610752258,0.21038840841565493,0.516671724481351,0.3266140412752144,0.5314061365723158,0.335158734593656,0.4239388566531768,0.38070391415143345,0.6988542176283772,0.3327096890986354,0.6298688976121436,0.2728638536501137,0.5855110157209908,0.3397724660505751,0.568168060124448,0.35133457499193577,0.43496143596584047,0.39294258975432694,0.7138737717796801,0.3552231154417948,0.6845355974269306,0.8278525919077163,0.5776583789947569
2005-01-31,0.5525927708962597,0.710983770687236,0.2773779214231802,0.6069760458553897,0.4003764521641202,0.5871971453468326,0.36345663664978806,0.48394700868855667,0.4503387725215896,0.7886626200385038,0.39809874354184793,0.7285187327627061,0.3423641450730108,0.679478526925525,0.4139757466486244,0.6261249218334368,0.38003543824401137,0.4951455782474903,0.4625774481244831,0.8036821741898068,0.4212125194284237,0.779228711129258,0.8734641924316741,0.6463912394285107
2005-02-28,0.5968550893182554,0.7832945425085387,0.3125601737993471,0.6591960223569059,0.4373801880368229,0.6414931884864953,0.38741818531038663,0.5026772918504362,0.490805635589772,0.8673873262259959,0.44862554275361344,0.8014049985297785,0.3815670210480857,0.7347654827417198,0.4513987306530593,0.6822648335102731,0.4044049469091673,0.5138758614093698,0.5030443111926656,0.8825378302202934,0.4723390891284073,0.8040612824177324,0.9339796181454211,0.7171218609879118
2005-03-31,0.5981726159676901,0.7887491189877996,0.29827758746564786,0.643822790098341,0.4344367647456663,0.6661803476341087,0.3814014964011206,0.49732946588542154,0.500523017575198,0.8738104687313966,0.45856088941847195,0.8074000852784298,0.37014188758683325,0.7225665736870696,0.4484553073619027,0.7094810406324474,0.3990363433916815,0.5097079151420627,0.5142598986095094,0.8911151183642416,0.4826969442470634,0.8062910230094932,0.9467085828962194,0.7309882584458771
2005-04-29,0.5646642203645158,0.7163933602006285,0.3127042561299754,0.6226885237601311,0.4084694837572343,0.6473102858282866,0.3533449036472207,0.45843980463658984,0.49310131592757983,0.8428613639473804,0.4411015154169732,0.7352952422570925,0.3883963559122567,0.7039034879542175,0.4224880263734707,0.693234525443787,0.37148544462044614,0.4709478425149075,0.5068381969618911,0.8601660135802255,0.4656303641016421,0.7662113598356469,0.9134511100558617,0.7115806820439985
2005-05-31,0.5995394545448008,0.7668303611639303,0.3660126174963127,0.6243615434916227,0.4473565389890203,0.659295053265324,0.3758598168120489,0.5054682025618038,0.5174918752654115,0.8859074997520141,0.44082977520497807,0.7861498137027041,0.4419664372553508,0.7081687606530033,0.4615211488246714,0.7069786707231207,0.3948118075858082,0.5179762404401215,0.5312287562997229,0.9033454827181925,0.4659105117195964,0.8107658184145938,0.9412038335515991,0.7580800647912951
2005-06-30,0.6411433684900134,0.8351816542456605,0.42886590209691167,0.6520408566369483,0.4774098133095278,0.67386699902756,0.41003980919619065,0.5595136888031733,0.5415501231659312,0.9357769368148979,0.48820887104638316,0.8552222200639051,0.5087388539539964,0.7383499283762772,0.4920033920701543,0.7234550747411117,0.4293882024411003,0.5724859163184552,0.5555675555580301,0.9540482359712192,0.5139859620420522,0.8497999805978144,0.9989263112524904,0.827032184950054
2005-07-29,0.6859198048315744,0.9137249050019567,0.45985843000415033,0.6867536669478527,0.5186277971899083,0.683319760110873,0.4392851165379496,0.5884087576791295,0.5728515354831685,0.9981141698105338,0.5393675841799792,0.9348041523051231,0.5405891773348419,0.7753792532058321,0.5336251930660915,0.7342614190168414,0.4591894056029627,0.6013809851944114,0.5868689678752673,1.0163854689668552,0.5664597887004742,0.908123505330137,1.0877683099896713,0.8739000804263093
2005-08-31,0.6985624348033534,0.9377449465812526,0.4600224808938188,0.7207955596101303,0.5364465317229106,0.7156219458004013,0.4658493099003791,0.6046723231175771,0.5889697890227569,0.9931491781732812,0.5569286882321162,0.9592491737805605,0.5422715027988512,0.8120247860113418,0.5518539444566535,0.7688733139902194,0.4860402997121785,0.6176445506328591,0.6029872214148557,1.011549231681016,0.5855190004790543,0.9072452412595519,1.1065472783406778,0.8872928685912094
2005-09-30,0.7498110010794058,0.9926319707195153,0.5189353694030351,0.7568450210759107,0.5679334580448447,0.7622166725553378,0.4911157244191261,0.620749660977274,0.6407959254620794,1.0570770665340774,0.5751458371225362,1.0144122652733492,0.6053097299378465,0.8506079759609197,0.5837517469774012,0.8175537759614846,0.5116149515141296,0.6338519249546269,0.6558334945817155,1.0771147953434839,0.6050974192905323,0.9468219415416704,1.1382000660739857,0.9787156249988593
2005-10-31,0.7071158460126679,0.9305165627437633,0.4922709797339393,0.7364471183589326,0.5343041468236723,0.7710858976778281,0.4690823158728679,0.6047982213617745,0.6014919541740504,1.0088179495329495,0.5530407032139796,0.9528122076332041,0.5821625483529441,0.8323026599076345,0.5501224357562288,0.8285567453278248,0.4903629863191161,0.6179004853391274,0.6165295232936865,1.028855678342356,0.5841329037650406,0.9043456475095512,1.0848205027553435,0.9494495124519744
2005-11-30,0.7269197405741041,0.9434107663645315,0.5205155675680985,0.7516642742806467,0.5371647215417602,0.7876489286705256,0.4753436947392943,0.6243750175812647,0.6232851102295331,1.0423326430711157,0.5602920520869499,0.9665148559599528,0.6142968518003978,0.8507920143693016,0.5532314734716518,0.8466074118184103,0.4970103068687942,0.6374772815586176,0.6384462051512152,1.0623703718805222,0.5921850092168757,0.9126017471531598,1.1258401921177719,0.990629252907959
2005-12-30,0.7544410250224816,0.9578914959166486,0.5356900288233072,0.7539411849864065,0.5872786695224952,0.7937099807921845,0.4952967684596842,0.661280949332731,0.6586006081523738,1.054840410997577,0.5679010559193814,0.9811403917406338,0.6332710739308404,0.8554923154795268,0.6037806766914943,0.8547151120840538,0.5175043987472462,0.6745246499839919,0.6741835900755178,1.075383954620847,0.6004714345206855,0.9106360726240055,1.1401503075156552,1.0103538677385087
2006-01-31,0.810858286340352,0.9904948833887323,0.6089000508134803,0.8022460646500555,0.6278216715132602,0.8391252817260144,0.5281386679525117,0.6544129118341125,0.7087482583469121,1.1393593584651358,0.5742120604433159,1.014402681912786,0.7098821235612425,0.9066302192252734,0.6446012790209622,0.9019674636092574,0.5508684070374508,0.6676566124853734,0.7244650158433413,1.1600510800046897,0.6078248502338729,0.9576166135174123,1.1833820985137142,1.0824137841766366
2006-02-28,0.8576037247506154,1.0359032863370272,0.6660063689279047,0.860623191967392,0.6725150133166545,0.9202226951330995,0.5478129115338877,0.6748431695457556,0.727077876912169,1.226188243046683,0.6208280036564531,1.0603655154516742,0.7706887604462794,0.9678416660661006,0.6892946208243566,0.9838868632925546,0.5708142599588367,0.6882261959466855,0.7427946344085982,1.246879964586237,0.6555433051093636,1.025397594827618,1.2265510257623362,1.167642361266636
2006-03-31,0.899707153132598,1.0785604982009707,0.700378592163968,0.8767099869956402,0.7133913725455815,0.9452422606308976,0.5843176780846119,0.6777428617059968,0.7786781337172015,1.3014614142891816,0.6325515935646188,1.1035788683573766,0.8079873183945213,0.9864082611834747,0.7305895296686549,1.0109763470877147,0.6078600922502493,0.6918819449297914,0.7957943030523217,1.3242123821621599,0.6679091392867532,1.0642162729398723,1.2567869335276343,1.2401586976543943
2006-04-28,0.9215992500460025,1.086793969802053,0.7102650590340029,0.9189453773439894,0.7279236003156094,0.9509168156485849,0.6018921850780977,0.7020481492831137,0.7814688122040963,1.3055180282899876,0.649294415350847,1.1123150505193329,0.8191527165515103,1.0307512141922843,0.7453969244003885,1.0181371654262388,0.6261475350080602,0.7161872325069082,0.7985849815392164,1.328390137269229,0.6854308621423876,1.0685930648434512,1.2861716685198679,1.264949872937208
2006-05-31,0.8526424235139343,0.9815461188810137,0.6500775388139848,0.843336908909026,0.6577703908846699,0.901842911835402,0.5437222151131684,0.6408528408530364,0.7356392574153184,1.2352538891880445,0.6099712862492701,1.007313215233295,0.7627395436398455,0.9572493879136923,0.6754998108991352,0.9709692250452449,0.5684846814174527,0.6549919240768309,0.7527554267504386,1.2581259981672859,0.6466265754520656,0.9681456079933501,1.2101846327063885,1.1934897914880522
2006-06-30,0.8370789453511126,0.9488656101618865,0.5913962191904605,0.8239154862362358,0.6539058354273125,0.8894119387536832,0.5126338807601747,0.6377792404596307,0.7144646659827086,1.1855925677171566,0.5802019611824204,0.9752766645381773,0.7059037886772744,0.9408143073638904,0.6718979203465624,0.9606437204031087,0.5377923348925984,0.6520565513489244,0.7317068679612106,1.2093738450146905,0.6181993622049938,0.9305342434407786,1.1966830644447117,1.205777157156642
2006-07-31,0.8295262922656368,0.9246294232235813,0.5776988366009767,0.8060205440068656,0.6607883372119173,0.9018604728964063,0.5023160307467738,0.6105823551626722,0.7050332212254593,1.155616505834903,0.5719069894653934,0.9519774489283356,0.6943074709188782,0.9258260428195844,0.6793622761647743,0.9742758499714596,0.5281428453189698,0.6248596660519659,0.7222754232039613,1.179397783132437,0.611526055438717,0.9072178362605484,1.1724711985694756,1.193460443606221
2006-08-31,0.8553387409779808,0.9853789390718152,0.6188488529401152,0.837767681255963,0.6960317255681376,0.9320579530716753,0.5182877439058217,0.654885533106349,0.7212569366521813,1.1761021109260121,0.6121388315259586,1.0138569232260148,0.7394984776210616,0.9587729250098503,0.7152960176208041,1.0059231978603314,0.5450608457484245,0.6693204868698819,0.7384991386306833,1.2000230791089168,0.654262610510063,0.9513237295108767,1.2176959151363438,1.2619553472708918
2006-09-29,0.8752615085818891,0.9991857634532114,0.6343310249867355,0.8635197951828392,0.7243678613033986,0.9507394862483359,0.5506301006269442,0.6664585541441479,0.7378147336723314,1.179236444310009,0.6391188939099389,1.0285839347999977,0.7579521373011874,0.987276758498344,0.7440551809328069,1.0262277646038684,0.5780761327165485,0.6811584309098141,0.7565404513682439,1.2044416917025607,0.6827401399229347,0.9489412850426745,1.2564483868575789,1.262657886404804
2006-10-31,0.9073684346331417,1.0419566625123788,0.6780328626741552,0.9095164319039921,0.7723936058638797,0.9784134664082318,0.5630388633261432,0.669957965110955,0.7656318153567148,1.2341404610749696,0.6655194719299969,1.0720515921903047,0.8057132086439998,1.0349523947211736,0.7926240177186435,1.0547144169405576,0.5909115861729154,0.6846578418766212,0.7843575330526273,1.2593457084675213,0.7106428463960265,1.0013785789457854,1.3025133675924478,1.3056166570986143
2006-11-30,0.9301018925325794,1.0658581221640107,0.7098773596839203,0.98036945491433,0.7763779604805363,0.9863992188004291,0.5699260824190656,0.689205441795219,0.8067367936260168,1.2798254131403506,0.6652913031235643,1.0967834955166276,0.8375577056537649,1.1078809097646032,0.7967696925891635,1.06337392698324,0.5983177287245867,0.7039053185608852,0.8256238315757929,1.3050306605329023,0.7121415524498453,1.0728612321367264,1.331973954851871,1.3226784486747545
2006-12-29,0.9727985882992126,1.1446232742695286,0.7341959856755081,1.0052779360608828,0.8179389896682917,1.0829794300217406,0.603184426983636,0.7170000664717643,0.8647619593644038,1.4016953308327853,0.7075400504502478,1.176972291216259,0.8655752934408898,1.1350178753834301,0.8388594301286396,1.1614057726353113,0.632004600706816,0.7319786826645289,0.8840767026525184,1.4274554734711844,0.755367351650985,1.1878570304270402,1.4137405962178158,1.3840217674232527
2007-01-31,1.019436217766616,1.1912444776944888,0.7709076868031643,1.0540321868522682,0.8603653781143482,1.141375562339181,0.6226263309915371,0.7481874089425786,0.9123048920447666,1.4684338884218608,0.7329286022783208,1.2250764575636084,0.9058694805918381,1.1853133873157933,0.8818361378339062,1.2206283441009635,0.6517114917346287,0.7631660251353433,0.9316196353328812,1.49419403106026,0.781708005336568,1.2375713457167083,1.4710268301472857,1.4691454159876944
2007-02-28,1.0217858607830639,1.205131887675847,0.7761819180028745,1.080708258424835,0.8626828287613633,1.153803926841318,0.6135858656258871,0.7414254159901312,0.9296123981512461,1.4924621778932994,0.7344379182646218,1.239928556994451,0.9132959287725276,1.214065691692826,0.8847060492704694,1.234113390717527,0.6433349733865228,0.7564040321828959,0.9489271414393606,1.5183573971682787,0.7838873031663786,1.2678165728891169,1.5098548138782524,1.4890645481394016
2007-03-30,1.0589066647168306,1.26217762949465,0.803106763070857,1.0943259695747762,0.9047699760976511,1.1913135197364457,0.6309891813972426,0.7669006649454284,0.9733888063465846,1.5087883623792553,0.7603286263344369,1.298274131734075,0.9434566850644048,1.2300402695609691,0.9274705810938383,1.2730158358954586,0.6612781095346275,0.782437142196693,0.9937976937990858,1.5361702710466723,0.8106398675235391,1.2860644828748817,1.555081214062051,1.5450273942569632
2007-04-30,1.0995702926996327,1.3395829635741243,0.8344755445223476,1.1534191604509152,0.9410077985983749,1.2434772588492469,0.6680073450952174,0.7742455763274506,1.035963989607124,1.5454877158136884,0.7892383650580225,1.376688626464536,0.9764929431149763,1.2910539611134573,0.9644165319230948,1.3269333560932588,0.6991004119522652,0.7897820535787152,1.0563728770596252,1.5728696244811053,0.8407614532288551,1.3626877295313267,1.6075031896872354,1.5806636992359582
2007-05-31,1.1310423724425642,1.3683726795889533,0.8541554845631718,1.2020400874439119,0.9524993951326037,1.2557060214919442,0.7139490888582509,0.8091694229732185,1.0780482671282765,1.5945038382447063,0.819570637595164,1.4066227898548394,0.997995307471989,1.3422116260613697,0.9764562221746389,1.340424491065828,0.745703230750076,0.8247059002244831,1.0984571545807778,1.6218857469121233,0.8718962253163732,1.3831109198799427,1.6297496093428414,1.6211490855545951
2007-06-29,1.12905643188555,1.40550556128297,0.8379431773218783,1.2076556946404877,0.9641062881110565,1.2655761473565412,0.7270044216343177,0.7785307812238649,1.0977000294175583,1.5801414650011698,0.8158371056713514,1.4450926788994412,0.9855023672601227,1.3497283632985295,0.9886204594042365,1.3513561003271708,0.7592909423489187,0.7940672584751295,1.1185475395981759,1.6085981439614307,0.8686829656055783,1.3835764916512072,1.6314882940199025,1.6397429701059536
2007-07-31,1.1134353374568777,1.386995673479901,0.8120405016530629,1.2129217398305794,0.9454677198886247,1.270204404617972,0.7168534392399668,0.7381208613090192,1.090975670517779,1.5792297539634799,0.8114638422135849,1.4276212923097131,0.9611452629138383,1.3568643774794085,0.9705107769907257,1.3566155932487511,0.7495342983540123,0.7536573385602838,1.1118231806983967,1.6076864329237408,0.8657378065129735,1.3670052133765498,1.62007555914324,1.637518719082411
2007-08-31,1.0784409624651843,1.308097627227586,0.7528498480753902,1.1401479462674693,0.8990492735781473,1.2179480192218926,0.7041106653321156,0.728615129354075,1.056801191227758,1.5598435358407121,0.7630344388197681,1.349685637950651,0.9034060375477244,1.2860388844163038,0.9244809813533327,1.305115060483702,0.7371888582961061,0.7442781520458659,1.0776487014083755,1.588431684171052,0.8183452273966623,1.3014088383688263,1.558516972286274,1.6097644093297798
2007-09-28,1.0600202099706506,1.3260577336340509,0.7274999045016162,1.135460810701192,0.872965101297416,1.2030265172010217,0.6999254274425668,0.7075273910650554,1.0778524655491522,1.5472995954293902,0.7660174651575464,1.368440479259716,0.8808807935421812,1.283738490181486,0.8990619147159272,1.2914902788173854,0.7333350067409178,0.7233173458609546,1.0998134782378466,1.5771814573427394,0.8219604850936437,1.2875317722440938,1.5829137125637311,1.6025240148426942
2007-10-31,1.0828701723304288,1.3518374501369537,0.757157753968684,1.181513514006516,0.8677151402881667,1.2667566824196013,0.7656072828512754,0.7387311293329616,1.1278504580364535,1.5877167106469208,0.7852395531360963,1.3955768265411368,0.9131669124202199,1.3313068792028784,0.894230338468174,1.3554918555761002,0.7995865325804723,0.7546578475805907,1.1498114707251479,1.61759857256027,0.8422888500973839,1.2991181961274454,1.610251687944346,1.6625781767187733
2007-11-30,1.0010108973913634,1.2452182461329984,0.6590440272658667,1.1247145482348813,0.7681897142043675,1.2187523962118392,0.7189855267202127,0.7003016043736898,1.0578480948598845,1.4917198307955315,0.7279886470562044,1.2901776751039413,0.8177002329887099,1.2768745190537285,0.7953227071048579,1.3077294564905568,0.7535777666131281,0.716228322621319,1.079932001343659,1.5216016927088807,0.7866582551268662,1.2055438991876488,1.5331428187698397,1.5963726582330307
2007-12-31,0.9820455521461198,1.2401916255944725,0.6251025468282488,1.1015501120031435,0.7541471270825543,1.1764603377459497,0.7269599590782105,0.6881231295968369,1.0302657203220307,1.4399492754717524,0.7440431298286556,1.2861095652090706,0.7863236834172477,1.2556542732177765,0.7821837436370304,1.2659377083520351,0.7625233569247689,0.7043349069805636,1.0527563072411381,1.4703134166531997,0.8036743883890142,1.1852016510397445,1.5442513731935172,1.5887656097490401
2008-01-31,0.8397739710779509,1.0916619026155834,0.44490453594295065,0.9962290992972271,0.6320438960455191,1.067458577277292,0.5783222503127082,0.5742246295982631,0.8850323195961471,1.2458230506397627,0.6372660044539814,1.1381568669197681,0.608499384512931,1.1524019187930368,0.6607885968271027,1.1573008322438398,0.6144211894102317,0.5904364069819898,0.9075229065152546,1.27618719182121,0.6973830828843977,1.0704131043437088,1.4652536794766071,1.4612227525694288
